Entity1_id	Entity1_name	Entity1_type	Entity2_id	Entity2_name	Entity2_type	Evidence	Association	PK	PD	PMIDs	Entity1_id_orig
O75469	NR1I2	Gene	PA450486	metyrapone	Chemical	VipGene	associated				PA378
O75469	NR1I2	Gene	PA450494	miconazole	Chemical	VipGene	associated				PA378
O75469	NR1I2	Gene	PA450519	minocycline	Chemical	VipGene	associated				PA378
O75469	NR1I2	Gene	PA450530	modafinil	Chemical	VipGene	associated				PA378
O75469	NR1I2	Gene	PA450576	nafcillin	Chemical	VipGene	associated				PA378
O75469	NR1I2	Gene	PA450620	nicardipine	Chemical	VipGene	associated				PA378
O75469	NR1I2	Gene	PA450631	nifedipine	Chemical	VipGene	associated				PA378
O75469	NR1I2	Gene	PA450704	omeprazole	Chemical	VipGene	associated				PA378
O75469	NR1I2	Gene	PA450761	paclitaxel	Chemical	Pathway,VariantAnnotation,VipGene	associated		PD	21151855;26267044	PA378
O75469	NR1I2	Gene	PA450911	phenobarbital	Chemical	VipGene	associated				PA378
O75469	NR1I2	Gene	PA450932	phenylbutazone	Chemical	VipGene	associated				PA378
O75469	NR1I2	Gene	PA450947	phenytoin	Chemical	VipGene	associated				PA378
O75469	NR1I2	Gene	PA450970	pioglitazone	Chemical	VipGene	associated				PA378
O75469	NR1I2	Gene	PA451123	progesterone	Chemical	VipGene	associated				PA378
O75469	NR1I2	Gene	PA451234	repaglinide	Chemical	ClinicalAnnotation,VariantAnnotation	associated	PK		23807564	PA378
O75469	NR1I2	Gene	PA451236	reserpine	Chemical	VipGene	associated				PA378
O75469	NR1I2	Gene	PA451249	rifabutin	Chemical	VipGene	associated				PA378
O75469	NR1I2	Gene	PA451250	rifampin	Chemical	ClinicalAnnotation,VariantAnnotation,VipGene	associated	PK		11668216;17925385	PA378
O75469	NR1I2	Gene	PA451283	rosiglitazone	Chemical	VipGene	associated				PA378
O75469	NR1I2	Gene	PA451305	saquinavir	Chemical	VipGene	associated				PA378
O75469	NR1I2	Gene	PA451363	simvastatin	Chemical	VipGene	associated				PA378
O75469	NR1I2	Gene	PA451365	sirolimus	Chemical	ClinicalAnnotation,VariantAnnotation	associated	PK	PD	28676933	PA378
O75469	NR1I2	Gene	PA451483	spironolactone	Chemical	VipGene	associated				PA378
O75469	NR1I2	Gene	PA451542	sulfamethazine	Chemical	VipGene	associated				PA378
O75469	NR1I2	Gene	PA451550	sulfinpyrazone	Chemical	VipGene	associated				PA378
O75469	NR1I2	Gene	PA451581	tamoxifen	Chemical	VipGene	associated				PA378
O75469	NR1I2	Gene	PA451614	terbinafine	Chemical	VipGene	associated				PA378
O75469	NR1I2	Gene	PA451640	tetracycline	Chemical	VipGene	associated				PA378
O75469	NR1I2	Gene	PA451728	topiramate	Chemical	VipGene	associated				PA378
O75469	NR1I2	Gene	PA451799	troglitazone	Chemical	VipGene	associated				PA378
O75469	NR1I2	Gene	PA451846	valproic acid	Chemical	VipGene	associated				PA378
O75469	NR1I2	Gene	PA451877	vinblastine	Chemical	VipGene	associated				PA378
O75469	NR1I2	Gene	PA451879	vincristine	Chemical	VipGene	associated				PA378
O75469	NR1I2	Gene	PA452604	xenobiotics	Chemical	VipGene	associated				PA378
P43116	PTGER2	Gene	PA448497	aspirin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	17496729	PA287
Q6UXN2	TREML4	Gene	PA10066	duloxetine	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	29407288	PA134993202
Q9NVD3	SETD4	Gene	PA449212	daunorubicin	Chemical	VariantAnnotation	associated	PK		19204081	PA25814
Q9NVD3	SETD4	Gene	PA449412	doxorubicin	Chemical	VariantAnnotation	associated	PK		19204081	PA25814
P51797	CLCN6	Gene	PA452233	antipsychotics	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	17976958	PA26551
P51797	CLCN6	Gene	PA452621	antineoplastic agents	Chemical	VariantAnnotation	associated		PD	15385937	PA26551
Q13885	TUBB2A	Gene	PA449165	cyclophosphamide	Chemical	VariantAnnotation	associated		PD	24599932	PA142670670
Q13885	TUBB2A	Gene	PA449476	epirubicin	Chemical	VariantAnnotation	associated		PD	24599932	PA142670670
Q13885	TUBB2A	Gene	PA450761	paclitaxel	Chemical	VariantAnnotation	associated		PD	24599932	PA142670670
P35398	RORA	Gene	PA449015	citalopram	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	19846067	PA34630
Q92844	TANK	Gene	PA10004	adalimumab	Chemical	VariantAnnotation	associated		PD	28639493	PA36330
P14222	PRF1	Gene	PA166182763	emapalumab	Chemical	LabelAnnotation	associated				PA33732
P98170	XIAP	Gene	PA166182763	emapalumab	Chemical	LabelAnnotation	associated				PA25361
P78364	PHC1	Gene	PA448771	capecitabine	Chemical	VariantAnnotation	associated		PD		PA27619
P45974	USP5	Gene	PA151249535	diuretics	Chemical	VariantAnnotation	associated		PD	16314886;17189961	PA37253
P45974	USP5	Gene	PA449899	hydrochlorothiazide	Chemical	VariantAnnotation	associated		PD	11230366	PA37253
Q8TD31	CCHCR1	Gene	PA450616	nevirapine	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	21810746	PA134942738
O15392	BIRC5	Gene	PA450428	methotrexate	Chemical	VariantAnnotation	associated		PD	26651826	PA25362
P02656	APOC3	Gene	PA451159	protease inhibitors	Chemical	VariantAnnotation	associated		PD		PA53
P02656	APOC3	Gene	PA451260	ritonavir	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	15809899	PA53
P78426	NKX6-1	Gene	PA449841	haloperidol	Chemical	MultilinkAnnotation	associated			27023437	PA31646
Q96QR1	SCGB3A1	Gene	PA165291492	pazopanib	Chemical	VariantAnnotation	associated		PD	26063633	PA34994
P08473	MME	Gene	PA164712308	Ace Inhibitors, Plain	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	21052031	PA30864
P08253	MMP2	Gene	PA10235	zoledronate	Chemical	VariantAnnotation	associated		PD	21396799	PA30877
P08253	MMP2	Gene	PA450767	pamidronate	Chemical	VariantAnnotation	associated		PD	21396799	PA30877
Q16566	CAMK4	Gene	PA449748	gemcitabine	Chemical	VariantAnnotation	associated		PD		PA26050
Q9Y698	CACNG2	Gene	PA450243	lithium	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	18408563;21047205	PA26016
Q15761	NPY5R	Gene	PA450401	methadone	Chemical	VariantAnnotation	associated			29465008	PA31742
P42785	PRCP	Gene	PA448561	benazepril	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	20079160	PA33705
O43526	KCNQ2	Gene	PA448871	celecoxib	Chemical	Pathway	associated			22336956	PA30074
O94892	ZNF432	Gene	PA10405	adrenergics, inhalants	Chemical	VariantAnnotation	associated		PD		PA134935907
O94892	ZNF432	Gene	PA10832	corticosteroids	Chemical	VariantAnnotation	associated		PD		PA134935907
O94892	ZNF432	Gene	PA165290926	fluticasone/salmeterol	Chemical	VariantAnnotation	associated		PD		PA134935907
O94892	ZNF432	Gene	PA448068	salbutamol	Chemical	VariantAnnotation	associated		PD		PA134935907
O94892	ZNF432	Gene	PA448547	beclomethasone	Chemical	VariantAnnotation	associated		PD		PA134935907
O94892	ZNF432	Gene	PA448681	budesonide	Chemical	VariantAnnotation	associated		PD		PA134935907
O94892	ZNF432	Gene	PA449686	fluticasone propionate	Chemical	VariantAnnotation	associated		PD		PA134935907
Q9HB55	CYP3A43	Gene	PA10026	aripiprazole	Chemical	VariantAnnotation	associated		PD	25150845	PA427
Q9HB55	CYP3A43	Gene	PA165374673	ticagrelor	Chemical	ClinicalAnnotation,VariantAnnotation	associated	PK		25935875	PA427
Q9HB55	CYP3A43	Gene	PA449061	clozapine	Chemical	VariantAnnotation	associated		PD	25150845	PA427
Q9HB55	CYP3A43	Gene	PA449841	haloperidol	Chemical	VariantAnnotation	associated		PD	25150845	PA427
Q9HB55	CYP3A43	Gene	PA451201	quetiapine	Chemical	VariantAnnotation	associated		PD	25150845	PA427
Q9HB55	CYP3A43	Gene	PA451257	risperidone	Chemical	VariantAnnotation	associated		PD	25150845	PA427
Q9HB55	CYP3A43	Gene	PA452233	antipsychotics	Chemical	VariantAnnotation	associated		PD	25150845	PA427
Q9HAW8	UGT1A10	Gene	PA130620651	anthracyclines and related substances	Chemical	VariantAnnotation	associated		PD	21900104	PA37174
Q9HAW8	UGT1A10	Gene	PA164924493	axitinib	Chemical	VariantAnnotation	associated	PK			PA37174
Q9HAW8	UGT1A10	Gene	PA165110775	SN-38	Chemical	Pathway	associated				PA37174
Q9HAW8	UGT1A10	Gene	PA165958521	febuxostat	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	27798726	PA37174
Q9HAW8	UGT1A10	Gene	PA448015	acetaminophen	Chemical	VariantAnnotation	associated	PK		30421550	PA37174
Q9HAW8	UGT1A10	Gene	PA448320	allopurinol	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	27798726	PA37174
Q9HAW8	UGT1A10	Gene	PA450085	irinotecan	Chemical	VariantAnnotation	associated		PD	18349289;19696792	PA37174
Q9HAW8	UGT1A10	Gene	PA450144	ketamine	Chemical	VariantAnnotation	associated	PK		30421550	PA37174
Q9HAW8	UGT1A10	Gene	PA450550	morphine	Chemical	VariantAnnotation	associated	PK		30421550	PA37174
Q9HAW8	UGT1A10	Gene	PA450705	ondansetron	Chemical	VariantAnnotation	associated	PK		30421550	PA37174
Q9HAW8	UGT1A10	Gene	PA450732	oxcarbazepine	Chemical	ClinicalAnnotation	associated		PD	27900402	PA37174
Q9HAW8	UGT1A10	Gene	PA451257	risperidone	Chemical	ClinicalAnnotation	associated		PD		PA37174
P10828	THRB	Gene	PA448068	salbutamol	Chemical	VariantAnnotation	associated		PD		PA36508
Q99758	ABCA3	Gene	PA10804	imatinib	Chemical	VariantAnnotation	associated		PD	25056761	PA24378
Q9HAS3	SLC28A3	Gene	PA130620651	anthracyclines and related substances	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	21900104;23441093	PA426
Q9HAS3	SLC28A3	Gene	PA166122506	gemcitabine triphosphate ditriethylamine	Chemical	VariantAnnotation	associated	PK			PA426
Q9HAS3	SLC28A3	Gene	PA166180985	ara-CTP	Chemical	VariantAnnotation	associated	PK		30088438	PA426
Q9HAS3	SLC28A3	Gene	PA450379	mercaptopurine	Chemical	VariantAnnotation	associated	PK	PD	26237184	PA426
Q9HAS3	SLC28A3	Gene	PA450428	methotrexate	Chemical	VariantAnnotation	associated		PD	26237184	PA426
Q9HAS3	SLC28A3	Gene	PA451663	thioguanine	Chemical	VariantAnnotation	associated	PK			PA426
Q9HAS3	SLC28A3	Gene	PA451954	zidovudine	Chemical	Pathway	associated			22960662	PA426
P10721	KIT	Gene	PA10804	imatinib	Chemical	LabelAnnotation,VariantAnnotation,VipGene	associated		PD	11526490	PA30128
P10721	KIT	Gene	PA162372840	sunitinib	Chemical	MultilinkAnnotation	associated			19248971	PA30128
P10721	KIT	Gene	PA166169917	midostaurin	Chemical	LabelAnnotation	associated				PA30128
P10721	KIT	Gene	PA7000	sorafenib	Chemical	Pathway	associated			28362716	PA30128
P40394	ADH7	Gene	PA130620651	anthracyclines and related substances	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	21900104;23441093	PA24577
P40394	ADH7	Gene	PA448073	ethanol	Chemical	VariantAnnotation	associated	PK	PD		PA24577
Q96A83	COL26A1	Gene	PA448497	aspirin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	21086123	PA134887081
Q96A83	COL26A1	Gene	PA449015	citalopram	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	22760553	PA134887081
P46379	BAG6	Gene	PA448785	carbamazepine	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	16538176	PA25264
O75473	LGR5	Gene	PA128406956	fluorouracil	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	25665511	PA28894
P41440	SLC19A1	Gene	PA10804	imatinib	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	30237583	PA327
P41440	SLC19A1	Gene	PA10810	pemetrexed	Chemical	ClinicalAnnotation,VariantAnnotation,VipGene	associated		PD	12571805;19841321;24732178	PA327
P41440	SLC19A1	Gene	PA128406956	fluorouracil	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	16875718	PA327
P41440	SLC19A1	Gene	PA130232992	bevacizumab	Chemical	VariantAnnotation	associated		PD		PA327
P41440	SLC19A1	Gene	PA131625240	raltitrexed	Chemical	VipGene	associated			11705857	PA327
P41440	SLC19A1	Gene	PA164713176	Platinum compounds	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	29662106	PA327
P41440	SLC19A1	Gene	PA164777036	hydroxychloroquine	Chemical	VariantAnnotation	associated		PD	18322994	PA327
P41440	SLC19A1	Gene	PA448771	capecitabine	Chemical	VariantAnnotation	associated		PD		PA327
P41440	SLC19A1	Gene	PA448803	carboplatin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	16875718	PA327
P41440	SLC19A1	Gene	PA449014	cisplatin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	16875718	PA327
P41440	SLC19A1	Gene	PA449167	cyclosporine	Chemical	VariantAnnotation	associated		PD		PA327
P41440	SLC19A1	Gene	PA449692	folic acid	Chemical	VariantAnnotation	associated		PD	18322994	PA327
P41440	SLC19A1	Gene	PA450085	irinotecan	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD		PA327
P41440	SLC19A1	Gene	PA450198	leucovorin	Chemical	VariantAnnotation,VipGene	associated		PD	16115875	PA327
P41440	SLC19A1	Gene	PA451100	prednisone	Chemical	VariantAnnotation	associated		PD	17325736	PA327
P41440	SLC19A1	Gene	PA451547	sulfasalazine	Chemical	VariantAnnotation	associated		PD	18322994	PA327
Q99618	CDCA3	Gene	PA151249535	diuretics	Chemical	VariantAnnotation	associated		PD	16314886;17189961	PA26276
Q99618	CDCA3	Gene	PA449899	hydrochlorothiazide	Chemical	VariantAnnotation	associated		PD	11230366	PA26276
P11712	CYP2C9	Gene	PA10075	esomeprazole	Chemical	LabelAnnotation	associated				PA126
P11712	CYP2C9	Gene	PA131301952	gefitinib	Chemical	Literature,MultilinkAnnotation	associated			24433361	PA126
P11712	CYP2C9	Gene	PA131890625	tenoxicam	Chemical	ClinicalAnnotation,GuidelineAnnotation,VariantAnnotation	associated	PK		15229460;18992346	PA126
P11712	CYP2C9	Gene	PA133950441	hmg coa reductase inhibitors	Chemical	Pathway	associated				PA126
P11712	CYP2C9	Gene	PA134852920	benzbromarone	Chemical	MultilinkAnnotation,VariantAnnotation	associated	PK		20962433;25876828	PA126
P11712	CYP2C9	Gene	PA143485705	antiepileptics	Chemical	VariantAnnotation	associated		PD		PA126
P11712	CYP2C9	Gene	PA164712462	Antiinflammatory agents, non-steroids	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	17681167	PA126
P11712	CYP2C9	Gene	PA164744895	gliquidone	Chemical	VariantAnnotation	associated			24442125	PA126
P11712	CYP2C9	Gene	PA164746757	tolterodine	Chemical	LabelAnnotation	associated				PA126
P11712	CYP2C9	Gene	PA165958395	lornoxicam	Chemical	ClinicalAnnotation,GuidelineAnnotation,VariantAnnotation,VipGene	associated	PK		15764711;16182270;16342679	PA126
P11712	CYP2C9	Gene	PA166131388	4-hydroxycyclophosphamide	Chemical	VipGene	associated			18496131;12684728	PA126
P11712	CYP2C9	Gene	PA166153431	flibanserin	Chemical	LabelAnnotation	associated				PA126
P11712	CYP2C9	Gene	PA166153491	brivaracetam	Chemical	LabelAnnotation	associated				PA126
P11712	CYP2C9	Gene	PA166160006	lesinurad	Chemical	LabelAnnotation	associated				PA126
P11712	CYP2C9	Gene	PA166163418	rucaparib	Chemical	LabelAnnotation	associated				PA126
P11712	CYP2C9	Gene	PA166179849	avatrombopag	Chemical	LabelAnnotation	associated				PA126
P11712	CYP2C9	Gene	PA166182720	erdafitinib	Chemical	LabelAnnotation	associated				PA126
P11712	CYP2C9	Gene	PA166182736	siponimod	Chemical	LabelAnnotation	associated				PA126
P11712	CYP2C9	Gene	PA166182883	ospemifene	Chemical	LabelAnnotation	associated				PA126
P11712	CYP2C9	Gene	PA448500	atorvastatin	Chemical	Pathway	associated				PA126
P11712	CYP2C9	Gene	PA448691	busulfan	Chemical	ClinicalAnnotation,VariantAnnotation	associated	PK		24165757	PA126
P11712	CYP2C9	Gene	PA448785	carbamazepine	Chemical	VariantAnnotation	associated		PD	28343093	PA126
P11712	CYP2C9	Gene	PA449165	cyclophosphamide	Chemical	VariantAnnotation,VipGene	associated		PD	18496131;12684728;26894931	PA126
P11712	CYP2C9	Gene	PA449283	diazepam	Chemical	VariantAnnotation	associated	PK	PD	22641027	PA126
P11712	CYP2C9	Gene	PA449293	diclofenac	Chemical	ClinicalAnnotation,VariantAnnotation,VipGene	associated	PK	PD	17681167;20814155;23400009;23959274;25994031;8417277	PA126
P11712	CYP2C9	Gene	PA449409	doxepin	Chemical	ClinicalAnnotation,Pathway,VariantAnnotation	associated	PK	PD	12360109	PA126
P11712	CYP2C9	Gene	PA449421	dronabinol	Chemical	LabelAnnotation	associated				PA126
P11712	CYP2C9	Gene	PA449653	fluconazole	Chemical	VariantAnnotation	associated	PK		26886310	PA126
P11712	CYP2C9	Gene	PA449683	flurbiprofen	Chemical	ClinicalAnnotation,GuidelineAnnotation,LabelAnnotation,VariantAnnotation	associated	PK		12698304;25712887	PA126
P11712	CYP2C9	Gene	PA449762	glipizide	Chemical	VariantAnnotation,VipGene	associated			10208645;24442125	PA126
P11712	CYP2C9	Gene	PA449982	indomethacin	Chemical	VariantAnnotation	associated		PD	12876643	PA126
P11712	CYP2C9	Gene	PA450164	lamotrigine	Chemical	VariantAnnotation	associated		PD	28343093	PA126
P11712	CYP2C9	Gene	PA450272	lovastatin	Chemical	Pathway	associated				PA126
P11712	CYP2C9	Gene	PA450353	meloxicam	Chemical	ClinicalAnnotation,GuidelineAnnotation,LabelAnnotation,VariantAnnotation,VipGene	associated	PK		24322170;24615047;9493314	PA126
P11712	CYP2C9	Gene	PA450600	nateglinide	Chemical	Pathway,VariantAnnotation	associated	PK		22842957	PA126
P11712	CYP2C9	Gene	PA450616	nevirapine	Chemical	Pathway	associated				PA126
P11712	CYP2C9	Gene	PA450688	olanzapine	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	23559402	PA126
P11712	CYP2C9	Gene	PA450970	pioglitazone	Chemical	VariantAnnotation	associated	PK		28099407	PA126
P11712	CYP2C9	Gene	PA451105	primidone	Chemical	VariantAnnotation	associated		PD	28343093	PA126
P11712	CYP2C9	Gene	PA451141	propofol	Chemical	VariantAnnotation	associated	PK		24891132	PA126
P11712	CYP2C9	Gene	PA451283	rosiglitazone	Chemical	Pathway	associated				PA126
P11712	CYP2C9	Gene	PA451791	trimipramine	Chemical	ClinicalAnnotation,VariantAnnotation	associated	PK		14520122	PA126
P11712	CYP2C9	Gene	PA451949	zafirlukast	Chemical	ClinicalAnnotation,VariantAnnotation	associated	PK		27377818	PA126
P11712	CYP2C9	Gene	PA451954	zidovudine	Chemical	Pathway	associated			22960662	PA126
P11712	CYP2C9	Gene	PA452637	hormonal contraceptives for systemic use	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	28750087	PA126
P11712	CYP2C9	Gene	PA7000	sorafenib	Chemical	Pathway	associated			28362716	PA126
P21554	CNR1	Gene	PA452233	antipsychotics	Chemical	VariantAnnotation	associated		PD	21266946	PA26681
P04731	MT1A	Gene	PA131285527	oxaliplatin	Chemical	Literature,MultilinkAnnotation	associated			24924344	PA31198
P04731	MT1A	Gene	PA448486	arsenic trioxide	Chemical	Literature,MultilinkAnnotation	associated			24924344	PA31198
Q12879	GRIN2A	Gene	PA449841	haloperidol	Chemical	MultilinkAnnotation	associated			27023437	PA28979
O00192	ARVCF	Gene	PA450550	morphine	Chemical	VariantAnnotation	associated		PD		PA25018
Q13547	HDAC1	Gene	PA10832	corticosteroids	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	24307847	PA29226
Q13547	HDAC1	Gene	PA164712636	Corticosteroids For Systemic Use	Chemical	VariantAnnotation	associated		PD		PA29226
Q13547	HDAC1	Gene	PA451846	valproic acid	Chemical	Pathway	associated			23407051	PA29226
P04233	CD74	Gene	PA150595617	platinum	Chemical	VariantAnnotation	associated		PD	24220096	PA26236
P41235	HNF4A	Gene	PA134308647	rosuvastatin	Chemical	VariantAnnotation	associated	PK		30100615	PA29349
P41235	HNF4A	Gene	PA449383	docetaxel	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	24193570	PA29349
P41235	HNF4A	Gene	PA449441	efavirenz	Chemical	ClinicalAnnotation,VariantAnnotation	associated	PK		26774523	PA29349
P41235	HNF4A	Gene	PA451906	warfarin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	25356900	PA29349
Q96M96	FGD4	Gene	PA450761	paclitaxel	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	22843789	PA134907925
O60741	HCN1	Gene	PA166131379	o-desmethyltramadol	Chemical	ClinicalAnnotation	associated	PK		30971809	PA77
O60741	HCN1	Gene	PA451735	tramadol	Chemical	ClinicalAnnotation	associated	PK		30971809	PA77
P02452	COL1A1	Gene	PA10235	zoledronate	Chemical	VariantAnnotation	associated		PD	21396799	PA35041
P02452	COL1A1	Gene	PA449548	etidronic acid	Chemical	VariantAnnotation	associated		PD	11907712	PA35041
P02452	COL1A1	Gene	PA450767	pamidronate	Chemical	VariantAnnotation	associated		PD	21396799	PA35041
P02452	COL1A1	Gene	PA451446	somatropin recombinant	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	22026923	PA35041
P02452	COL1A1	Gene	PA451846	valproic acid	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	26727275	PA35041
P15382	KCNE1	Gene	PA151249535	diuretics	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD		PA211
P15382	KCNE1	Gene	PA164712406	Antibiotics	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD		PA211
P15382	KCNE1	Gene	PA448383	amiodarone	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD		PA211
